ECID,Type,Name,Unit,Pointer,Max,Min,Default,Comment
38205,ASCII_TYPE,Output 1 Tray ID,,&asBundleTrayID[ePortAuto1],,,,Output 1 Tray ID
38206,ASCII_TYPE,Output 2 Tray ID,,&asBundleTrayID[ePortAuto2],,,,Output 2 Tray ID
38207,ASCII_TYPE,Output 3 Tray ID,,&asBundleTrayID[ePortAuto3],,,,Output 3 Tray ID
38214,ASCII_TYPE,Bundle Information,,&sBundleEndInfo,,,,Bundle Info
38215,ASCII_TYPE,In port Bundle ID,,&asBundleTrayID[ePortEmpty],,,,In port Bundle ID
38216,ASCII_TYPE,Loader Bundle ID,,&asBundleTrayID[ePortLoader],,,,Loader Bundle ID
38217,ASCII_TYPE,Unload Bundle ID,,&sUnloadBundleID,,,,Unload Bundle ID
38218,ASCII_TYPE,Process end report,,&sProcessEndInfo,,,,Process end report
38250,INT_4_TYPE,Die QTY of Bundle,,&iBundleDieQty,,,,Die QTY of Bundle
38300,INT_4_TYPE,Port number for tray input stacker,,&iThisPortNo,,,,Port number for tray input stacker
38301,INT_4_TYPE,Port status for tray input stacker,,&iThisPortStatus,,,,Port status for tray input stacker
38302,ASCII_TYPE,Dcc Data,,&sDCC_ATK,,,,Dcc Data
38601,BOOLEAN_TYPE,Alarm2 Normal Bin 0 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][0],1,0,0,Alarm2 Normal Bin 0 By Bin Site Gap over Limit Enable
38602,FT_8_TYPE,Alarm2 Normal Bin 0 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][0],100,0,0,Alarm2 Normal Bin 0 By Bin Site Gap over Limit
38603,BOOLEAN_TYPE,Alarm2 Normal Bin 1 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][1],1,0,0,Alarm2 Normal Bin 1 By Bin Site Gap over Limit Enable
38604,FT_8_TYPE,Alarm2 Normal Bin 1 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][1],100,0,0,Alarm2 Normal Bin 1 By Bin Site Gap over Limit
38605,BOOLEAN_TYPE,Alarm2 Normal Bin 2 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][2],1,0,0,Alarm2 Normal Bin 2 By Bin Site Gap over Limit Enable
38606,FT_8_TYPE,Alarm2 Normal Bin 2 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][2],100,0,0,Alarm2 Normal Bin 2 By Bin Site Gap over Limit
38607,BOOLEAN_TYPE,Alarm2 Normal Bin 3 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][3],1,0,0,Alarm2 Normal Bin 3 By Bin Site Gap over Limit Enable
38608,FT_8_TYPE,Alarm2 Normal Bin 3 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][3],100,0,0,Alarm2 Normal Bin 3 By Bin Site Gap over Limit
38609,BOOLEAN_TYPE,Alarm2 Normal Bin 4 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][4],1,0,0,Alarm2 Normal Bin 4 By Bin Site Gap over Limit Enable
38610,FT_8_TYPE,Alarm2 Normal Bin 4 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][4],100,0,0,Alarm2 Normal Bin 4 By Bin Site Gap over Limit
38611,BOOLEAN_TYPE,Alarm2 Normal Bin 5 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][5],1,0,0,Alarm2 Normal Bin 5 By Bin Site Gap over Limit Enable
38612,FT_8_TYPE,Alarm2 Normal Bin 5 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][5],100,0,0,Alarm2 Normal Bin 5 By Bin Site Gap over Limit
38613,BOOLEAN_TYPE,Alarm2 Normal Bin 6 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][6],1,0,0,Alarm2 Normal Bin 6 By Bin Site Gap over Limit Enable
38614,FT_8_TYPE,Alarm2 Normal Bin 6 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][6],100,0,0,Alarm2 Normal Bin 6 By Bin Site Gap over Limit
38615,BOOLEAN_TYPE,Alarm2 Normal Bin 7 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][7],1,0,0,Alarm2 Normal Bin 7 By Bin Site Gap over Limit Enable
38616,FT_8_TYPE,Alarm2 Normal Bin 7 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][7],100,0,0,Alarm2 Normal Bin 7 By Bin Site Gap over Limit
38617,BOOLEAN_TYPE,Alarm2 Normal Bin 8 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][8],1,0,0,Alarm2 Normal Bin 8 By Bin Site Gap over Limit Enable
38618,FT_8_TYPE,Alarm2 Normal Bin 8 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][8],100,0,0,Alarm2 Normal Bin 8 By Bin Site Gap over Limit
38619,BOOLEAN_TYPE,Alarm2 Normal Bin 9 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][9],1,0,0,Alarm2 Normal Bin 9 By Bin Site Gap over Limit Enable
38620,FT_8_TYPE,Alarm2 Normal Bin 9 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][9],100,0,0,Alarm2 Normal Bin 9 By Bin Site Gap over Limit
38621,BOOLEAN_TYPE,Alarm2 Normal Bin 10 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][10],1,0,0,Alarm2 Normal Bin 10 By Bin Site Gap over Limit Enable
38622,FT_8_TYPE,Alarm2 Normal Bin 10 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][10],100,0,0,Alarm2 Normal Bin 10 By Bin Site Gap over Limit
38623,BOOLEAN_TYPE,Alarm2 Normal Bin 11 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][11],1,0,0,Alarm2 Normal Bin 11 By Bin Site Gap over Limit Enable
38624,FT_8_TYPE,Alarm2 Normal Bin 11 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][11],100,0,0,Alarm2 Normal Bin 11 By Bin Site Gap over Limit
38625,BOOLEAN_TYPE,Alarm2 Normal Bin 12 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][12],1,0,0,Alarm2 Normal Bin 12 By Bin Site Gap over Limit Enable
38626,FT_8_TYPE,Alarm2 Normal Bin 12 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][12],100,0,0,Alarm2 Normal Bin 12 By Bin Site Gap over Limit
38627,BOOLEAN_TYPE,Alarm2 Normal Bin 13 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][13],1,0,0,Alarm2 Normal Bin 13 By Bin Site Gap over Limit Enable
38628,FT_8_TYPE,Alarm2 Normal Bin 13 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][13],100,0,0,Alarm2 Normal Bin 13 By Bin Site Gap over Limit
38629,BOOLEAN_TYPE,Alarm2 Normal Bin 14 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][14],1,0,0,Alarm2 Normal Bin 14 By Bin Site Gap over Limit Enable
38630,FT_8_TYPE,Alarm2 Normal Bin 14 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][14],100,0,0,Alarm2 Normal Bin 14 By Bin Site Gap over Limit
38631,BOOLEAN_TYPE,Alarm2 Normal Bin 15 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[FT][15],1,0,0,Alarm2 Normal Bin 15 By Bin Site Gap over Limit Enable
38632,FT_8_TYPE,Alarm2 Normal Bin 15 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[FT][15],100,0,0,Alarm2 Normal Bin 15 By Bin Site Gap over Limit
38633,INT_4_TYPE,Alarm2 Normal By Bin Site Gap over Limit Ignore count,,&TestIF_File.iSpecBinBySiteCompareIgnore[FT],100000,20,200,Alarm2 Normal By Bin Site Gap over Limit Ignore count
38651,BOOLEAN_TYPE,Alarm3 Normal Bin 0 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][0],1,0,0,Alarm3 Normal Bin 0 By Arm By Bin Site Gap over Limit Enable
38652,FT_8_TYPE,Alarm3 Normal Bin 0 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][0],100,0,0,Alarm3 Normal Bin 0 By Arm By Bin Site Gap over Limit
38653,BOOLEAN_TYPE,Alarm3 Normal Bin 1 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][1],1,0,0,Alarm3 Normal Bin 1 By Arm By Bin Site Gap over Limit Enable
38654,FT_8_TYPE,Alarm3 Normal Bin 1 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][1],100,0,0,Alarm3 Normal Bin 1 By Arm By Bin Site Gap over Limit
38655,BOOLEAN_TYPE,Alarm3 Normal Bin 2 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][2],1,0,0,Alarm3 Normal Bin 2 By Arm By Bin Site Gap over Limit Enable
38656,FT_8_TYPE,Alarm3 Normal Bin 2 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][2],100,0,0,Alarm3 Normal Bin 2 By Arm By Bin Site Gap over Limit
38657,BOOLEAN_TYPE,Alarm3 Normal Bin 3 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][3],1,0,0,Alarm3 Normal Bin 3 By Arm By Bin Site Gap over Limit Enable
38658,FT_8_TYPE,Alarm3 Normal Bin 3 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][3],100,0,0,Alarm3 Normal Bin 3 By Arm By Bin Site Gap over Limit
38659,BOOLEAN_TYPE,Alarm3 Normal Bin 4 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][4],1,0,0,Alarm3 Normal Bin 4 By Arm By Bin Site Gap over Limit Enable
38660,FT_8_TYPE,Alarm3 Normal Bin 4 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][4],100,0,0,Alarm3 Normal Bin 4 By Arm By Bin Site Gap over Limit
38661,BOOLEAN_TYPE,Alarm3 Normal Bin 5 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][5],1,0,0,Alarm3 Normal Bin 5 By Arm By Bin Site Gap over Limit Enable
38662,FT_8_TYPE,Alarm3 Normal Bin 5 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][5],100,0,0,Alarm3 Normal Bin 5 By Arm By Bin Site Gap over Limit
38663,BOOLEAN_TYPE,Alarm3 Normal Bin 6 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][6],1,0,0,Alarm3 Normal Bin 6 By Arm By Bin Site Gap over Limit Enable
38664,FT_8_TYPE,Alarm3 Normal Bin 6 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][6],100,0,0,Alarm3 Normal Bin 6 By Arm By Bin Site Gap over Limit
38665,BOOLEAN_TYPE,Alarm3 Normal Bin 7 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][7],1,0,0,Alarm3 Normal Bin 7 By Arm By Bin Site Gap over Limit Enable
38666,FT_8_TYPE,Alarm3 Normal Bin 7 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][7],100,0,0,Alarm3 Normal Bin 7 By Arm By Bin Site Gap over Limit
38667,BOOLEAN_TYPE,Alarm3 Normal Bin 8 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][8],1,0,0,Alarm3 Normal Bin 8 By Arm By Bin Site Gap over Limit Enable
38668,FT_8_TYPE,Alarm3 Normal Bin 8 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][8],100,0,0,Alarm3 Normal Bin 8 By Arm By Bin Site Gap over Limit
38669,BOOLEAN_TYPE,Alarm3 Normal Bin 9 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][9],1,0,0,Alarm3 Normal Bin 9 By Arm By Bin Site Gap over Limit Enable
38670,FT_8_TYPE,Alarm3 Normal Bin 9 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][9],100,0,0,Alarm3 Normal Bin 9 By Arm By Bin Site Gap over Limit
38671,BOOLEAN_TYPE,Alarm3 Normal Bin 10 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][10],1,0,0,Alarm3 Normal Bin 10 By Arm By Bin Site Gap over Limit Enable
38672,FT_8_TYPE,Alarm3 Normal Bin 10 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][10],100,0,0,Alarm3 Normal Bin 10 By Arm By Bin Site Gap over Limit
38673,BOOLEAN_TYPE,Alarm3 Normal Bin 11 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][11],1,0,0,Alarm3 Normal Bin 11 By Arm By Bin Site Gap over Limit Enable
38674,FT_8_TYPE,Alarm3 Normal Bin 11 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][11],100,0,0,Alarm3 Normal Bin 11 By Arm By Bin Site Gap over Limit
38675,BOOLEAN_TYPE,Alarm3 Normal Bin 12 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][12],1,0,0,Alarm3 Normal Bin 12 By Arm By Bin Site Gap over Limit Enable
38676,FT_8_TYPE,Alarm3 Normal Bin 12 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][12],100,0,0,Alarm3 Normal Bin 12 By Arm By Bin Site Gap over Limit
38677,BOOLEAN_TYPE,Alarm3 Normal Bin 13 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][13],1,0,0,Alarm3 Normal Bin 13 By Arm By Bin Site Gap over Limit Enable
38678,FT_8_TYPE,Alarm3 Normal Bin 13 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][13],100,0,0,Alarm3 Normal Bin 13 By Arm By Bin Site Gap over Limit
38679,BOOLEAN_TYPE,Alarm3 Normal Bin 14 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][14],1,0,0,Alarm3 Normal Bin 14 By Arm By Bin Site Gap over Limit Enable
38680,FT_8_TYPE,Alarm3 Normal Bin 14 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][14],100,0,0,Alarm3 Normal Bin 14 By Arm By Bin Site Gap over Limit
38681,BOOLEAN_TYPE,Alarm3 Normal Bin 15 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[FT][15],1,0,0,Alarm3 Normal Bin 15 By Arm By Bin Site Gap over Limit Enable
38682,FT_8_TYPE,Alarm3 Normal Bin 15 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[FT][15],100,0,0,Alarm3 Normal Bin 15 By Arm By Bin Site Gap over Limit
38683,INT_4_TYPE,Alarm3 Normal By Arm By Bin Site Gap over Limit Ignore count,,&TestIF_File.iSpecBinByArmPerSiteCompareIgnore[FT],100000,20,200,Alarm3 Normal By Arm By Bin Site Gap over Limit Ignore count
38701,BOOLEAN_TYPE,Alarm2 RT Bin 0 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][0],1,0,0,Alarm2 RT Bin 0 By Bin Site Gap over Limit Enable
38702,FT_8_TYPE,Alarm2 RT Bin 0 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][0],100,0,0,Alarm2 RT Bin 0 By Bin Site Gap over Limit
38703,BOOLEAN_TYPE,Alarm2 RT Bin 1 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][1],1,0,0,Alarm2 RT Bin 1 By Bin Site Gap over Limit Enable
38704,FT_8_TYPE,Alarm2 RT Bin 1 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][1],100,0,0,Alarm2 RT Bin 1 By Bin Site Gap over Limit
38705,BOOLEAN_TYPE,Alarm2 RT Bin 2 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][2],1,0,0,Alarm2 RT Bin 2 By Bin Site Gap over Limit Enable
38706,FT_8_TYPE,Alarm2 RT Bin 2 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][2],100,0,0,Alarm2 RT Bin 2 By Bin Site Gap over Limit
38707,BOOLEAN_TYPE,Alarm2 RT Bin 3 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][3],1,0,0,Alarm2 RT Bin 3 By Bin Site Gap over Limit Enable
38708,FT_8_TYPE,Alarm2 RT Bin 3 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][3],100,0,0,Alarm2 RT Bin 3 By Bin Site Gap over Limit
38709,BOOLEAN_TYPE,Alarm2 RT Bin 4 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][4],1,0,0,Alarm2 RT Bin 4 By Bin Site Gap over Limit Enable
38710,FT_8_TYPE,Alarm2 RT Bin 4 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][4],100,0,0,Alarm2 RT Bin 4 By Bin Site Gap over Limit
38711,BOOLEAN_TYPE,Alarm2 RT Bin 5 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][5],1,0,0,Alarm2 RT Bin 5 By Bin Site Gap over Limit Enable
38712,FT_8_TYPE,Alarm2 RT Bin 5 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][5],100,0,0,Alarm2 RT Bin 5 By Bin Site Gap over Limit
38713,BOOLEAN_TYPE,Alarm2 RT Bin 6 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][6],1,0,0,Alarm2 RT Bin 6 By Bin Site Gap over Limit Enable
38714,FT_8_TYPE,Alarm2 RT Bin 6 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][6],100,0,0,Alarm2 RT Bin 6 By Bin Site Gap over Limit
38715,BOOLEAN_TYPE,Alarm2 RT Bin 7 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][7],1,0,0,Alarm2 RT Bin 7 By Bin Site Gap over Limit Enable
38716,FT_8_TYPE,Alarm2 RT Bin 7 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][7],100,0,0,Alarm2 RT Bin 7 By Bin Site Gap over Limit
38717,BOOLEAN_TYPE,Alarm2 RT Bin 8 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][8],1,0,0,Alarm2 RT Bin 8 By Bin Site Gap over Limit Enable
38718,FT_8_TYPE,Alarm2 RT Bin 8 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][8],100,0,0,Alarm2 RT Bin 8 By Bin Site Gap over Limit
38719,BOOLEAN_TYPE,Alarm2 RT Bin 9 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][9],1,0,0,Alarm2 RT Bin 9 By Bin Site Gap over Limit Enable
38720,FT_8_TYPE,Alarm2 RT Bin 9 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][9],100,0,0,Alarm2 RT Bin 9 By Bin Site Gap over Limit
38721,BOOLEAN_TYPE,Alarm2 RT Bin 10 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][10],1,0,0,Alarm2 RT Bin 10 By Bin Site Gap over Limit Enable
38722,FT_8_TYPE,Alarm2 RT Bin 10 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][10],100,0,0,Alarm2 RT Bin 10 By Bin Site Gap over Limit
38723,BOOLEAN_TYPE,Alarm2 RT Bin 11 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][11],1,0,0,Alarm2 RT Bin 11 By Bin Site Gap over Limit Enable
38724,FT_8_TYPE,Alarm2 RT Bin 11 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][11],100,0,0,Alarm2 RT Bin 11 By Bin Site Gap over Limit
38725,BOOLEAN_TYPE,Alarm2 RT Bin 12 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][12],1,0,0,Alarm2 RT Bin 12 By Bin Site Gap over Limit Enable
38726,FT_8_TYPE,Alarm2 RT Bin 12 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][12],100,0,0,Alarm2 RT Bin 12 By Bin Site Gap over Limit
38727,BOOLEAN_TYPE,Alarm2 RT Bin 13 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][13],1,0,0,Alarm2 RT Bin 13 By Bin Site Gap over Limit Enable
38728,FT_8_TYPE,Alarm2 RT Bin 13 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][13],100,0,0,Alarm2 RT Bin 13 By Bin Site Gap over Limit
38729,BOOLEAN_TYPE,Alarm2 RT Bin 14 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][14],1,0,0,Alarm2 RT Bin 14 By Bin Site Gap over Limit Enable
38730,FT_8_TYPE,Alarm2 RT Bin 14 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][14],100,0,0,Alarm2 RT Bin 14 By Bin Site Gap over Limit
38731,BOOLEAN_TYPE,Alarm2 RT Bin 15 By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinBySiteCompareEnable[RT][15],1,0,0,Alarm2 RT Bin 15 By Bin Site Gap over Limit Enable
38732,FT_8_TYPE,Alarm2 RT Bin 15 By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinBySiteComparePercent[RT][15],100,0,0,Alarm2 RT Bin 15 By Bin Site Gap over Limit
38733,INT_4_TYPE,Alarm2 RT By Bin Site Gap over Limit Ignore count,,&TestIF_File.iSpecBinBySiteCompareIgnore[RT],100000,20,200,Alarm2 RT By Bin Site Gap over Limit Ignore count
38751,BOOLEAN_TYPE,Alarm3 RT Bin 0 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[RT][0],1,0,0,Alarm3 RT Bin 0 By Arm By Bin Site Gap over Limit Enable
38752,FT_8_TYPE,Alarm3 RT Bin 0 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[RT][0],100,0,0,Alarm3 RT Bin 0 By Arm By Bin Site Gap over Limit
38753,BOOLEAN_TYPE,Alarm3 RT Bin 1 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[RT][1],1,0,0,Alarm3 RT Bin 1 By Arm By Bin Site Gap over Limit Enable
38754,FT_8_TYPE,Alarm3 RT Bin 1 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[RT][1],100,0,0,Alarm3 RT Bin 1 By Arm By Bin Site Gap over Limit
38755,BOOLEAN_TYPE,Alarm3 RT Bin 2 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[RT][2],1,0,0,Alarm3 RT Bin 2 By Arm By Bin Site Gap over Limit Enable
38756,FT_8_TYPE,Alarm3 RT Bin 2 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[RT][2],100,0,0,Alarm3 RT Bin 2 By Arm By Bin Site Gap over Limit
38757,BOOLEAN_TYPE,Alarm3 RT Bin 3 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[RT][3],1,0,0,Alarm3 RT Bin 3 By Arm By Bin Site Gap over Limit Enable
38758,FT_8_TYPE,Alarm3 RT Bin 3 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[RT][3],100,0,0,Alarm3 RT Bin 3 By Arm By Bin Site Gap over Limit
38759,BOOLEAN_TYPE,Alarm3 RT Bin 4 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[RT][4],1,0,0,Alarm3 RT Bin 4 By Arm By Bin Site Gap over Limit Enable
38760,FT_8_TYPE,Alarm3 RT Bin 4 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[RT][4],100,0,0,Alarm3 RT Bin 4 By Arm By Bin Site Gap over Limit
38761,BOOLEAN_TYPE,Alarm3 RT Bin 5 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[RT][5],1,0,0,Alarm3 RT Bin 5 By Arm By Bin Site Gap over Limit Enable
38762,FT_8_TYPE,Alarm3 RT Bin 5 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[RT][5],100,0,0,Alarm3 RT Bin 5 By Arm By Bin Site Gap over Limit
38763,BOOLEAN_TYPE,Alarm3 RT Bin 6 By Arm By Bin Site Gap over Limit Enable,,&TestIF_File.bSpecBinByArmPerSiteCompareEnable[RT][6],1,0,0,Alarm3 RT Bin 6 By Arm By Bin Site Gap over Limit Enable
38764,FT_8_TYPE,Alarm3 RT Bin 6 By Arm By Bin Site Gap over Limit,Percentage,&TestIF_File.dSpecBinByArmPerSiteComparePercent[RT][6],100,0,0,Alarm3 RT Bin 6 By Arm By Bin Site Gap over Limit
